candidate_id	prepared_id	mapping_status	HOG	Orthogroup	Hsap_orthologues	Hsap_relationship	Cele_orthologues	Cele_relationship	Dmel_orthologues	Dmel_relationship	Mmus_orthologues	Mmus_relationship	Xlae_orthologues	Xlae_relationship	HOG_status	Hsap_HOG_copy_counts	Cele_HOG_copy_counts	Shae_HOG_copy_counts	Sjap_HOG_copy_counts	Sman_HOG_copy_counts	Dmel_HOG_copy_counts	Mmus_HOG_copy_counts	Xlae_HOG_copy_counts
Sman__Smp_170340	Sman__Smp_170340	matched	OG0000309	OG0000309	Hsap__GeneID_1282, Hsap__GeneID_1284, Hsap__GeneID_1285, Hsap__GeneID_1286, Hsap__GeneID_1287, Hsap__GeneID_1288	many-to-many	Cele__WBGene00001263, Cele__WBGene00002280	many-to-many	Dmel__GeneID_33726, Dmel__GeneID_33727	many-to-many	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	Xlae__GeneID_108698394, Xlae__GeneID_108698395, Xlae__GeneID_108700098, Xlae__GeneID_108700099, Xlae__GeneID_108709738, Xlae__GeneID_108709739, Xlae__GeneID_373763, Xlae__GeneID_373764	many-to-many	shared HOG	6	2	3	4	4	2	6	8
Sman__Smp_171370	Sman__Smp_171370	matched	OG0003862	OG0003862	Hsap__GeneID_11200	one-to-one	Cele__WBGene00000499, Cele__WBGene00011612	one-to-many	Dmel__GeneID_35288	one-to-one	Mmus__GeneID_50883	one-to-one	Xlae__GeneID_398179	one-to-one	shared HOG	1	2	1	1	1	1	1	1
Sman__Smp_172200	Sman__Smp_172200	matched	OG0000213	OG0000213	Hsap__GeneID_2268, Hsap__GeneID_2534, Hsap__GeneID_3055, Hsap__GeneID_3932, Hsap__GeneID_4067, Hsap__GeneID_640, Hsap__GeneID_6714, Hsap__GeneID_7525	many-to-many	Cele__WBGene00005077	many-to-one	Dmel__GeneID_48973	many-to-one	Mmus__GeneID_12143, Mmus__GeneID_14191, Mmus__GeneID_14360, Mmus__GeneID_15162, Mmus__GeneID_16818, Mmus__GeneID_17096, Mmus__GeneID_20779, Mmus__GeneID_22612	many-to-many	Xlae__GeneID_100036955, Xlae__GeneID_108695301, Xlae__GeneID_108708097, Xlae__GeneID_108708930, Xlae__GeneID_108709526, Xlae__GeneID_108717237, Xlae__GeneID_373609, Xlae__GeneID_373647, Xlae__GeneID_373649, Xlae__GeneID_379629, Xlae__GeneID_379812, Xlae__GeneID_380430, Xlae__GeneID_734720	many-to-many	shared HOG	8	1	3	3	4	1	8	13
Sman__Smp_172240	Sman__Smp_172240	matched	OG0001799	OG0001799	Hsap__GeneID_5599, Hsap__GeneID_5601, Hsap__GeneID_5602	one-to-many	Cele__WBGene00002178	one-to-one	Dmel__GeneID_44801	one-to-one	Mmus__GeneID_26414, Mmus__GeneID_26419, Mmus__GeneID_26420	one-to-many	Xlae__GeneID_108704101, Xlae__GeneID_108711504, Xlae__GeneID_379876, Xlae__GeneID_398499	one-to-many	shared HOG	3	1	0	1	1	1	3	4
Sman__Smp_175590	Sman__Smp_175590	matched	OG0013203	OG0013203		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sman__Smp_175630	Sman__Smp_175630	matched	OG0013520	OG0013520		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sman__Smp_176750	Sman__Smp_176750	matched	OG0002125	OG0002125	Hsap__GeneID_22848, Hsap__GeneID_55589	one-to-many	Cele__WBGene00004762	one-to-one	Dmel__GeneID_35154	one-to-one	Mmus__GeneID_140780, Mmus__GeneID_269774	one-to-many	Xlae__GeneID_108706817, Xlae__GeneID_108711545, Xlae__GeneID_108712220, Xlae__GeneID_108712767	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sman__Smp_179070	Sman__Smp_179070	matched	OG0002418	OG0002418	Hsap__GeneID_6198, Hsap__GeneID_6199	one-to-many	Cele__WBGene00012929, Cele__WBGene00044281	one-to-many	Dmel__GeneID_38654	one-to-one	Mmus__GeneID_58988, Mmus__GeneID_72508	one-to-many	Xlae__GeneID_394276, Xlae__GeneID_394347	one-to-many	shared HOG	2	2	1	1	1	1	2	2
Sman__Smp_181490	Sman__Smp_181490	matched	OG0001080	OG0001080	Hsap__GeneID_1612, Hsap__GeneID_1613, Hsap__GeneID_23604	one-to-many	Cele__WBGene00003400	one-to-one		no direct pairwise orthologue detected	Mmus__GeneID_13143, Mmus__GeneID_13144, Mmus__GeneID_69635	one-to-many	Xlae__GeneID_108700356, Xlae__GeneID_108711286, Xlae__GeneID_108712999, Xlae__GeneID_431807, Xlae__GeneID_432161, Xlae__GeneID_446562, Xlae__GeneID_496293, Xlae__GeneID_734514	one-to-many	shared HOG	3	1	1	1	1	0	3	8
Sman__Smp_183710	Sman__Smp_183710	matched	OG0010706	OG0010706		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	0	2	0	0	0
Sman__Smp_194270	Sman__Smp_194270	matched	OG0004909	OG0004909		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Dmel__GeneID_32188	many-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	0	2	2	3	1	0	0
Sman__Smp_194610	Sman__Smp_194610	matched	OG0004902	OG0004902	Hsap__GeneID_5613	one-to-one	Cele__WBGene00018569	one-to-one	Dmel__GeneID_39733	one-to-one	Mmus__GeneID_19108	one-to-one	Xlae__GeneID_108707975	one-to-one	shared HOG	1	1	1	1	1	1	1	1
Sman__Smp_195080	Sman__Smp_195080	matched	OG0000643	OG0000643	Hsap__GeneID_1072, Hsap__GeneID_1073, Hsap__GeneID_11034, Hsap__GeneID_729454	many-to-many	Cele__WBGene00006794, Cele__WBGene00302980	many-to-many	Dmel__GeneID_32861, Dmel__GeneID_37841	many-to-many	Mmus__GeneID_12631, Mmus__GeneID_12632, Mmus__GeneID_56431	many-to-many	Xlae__GeneID_108699719, Xlae__GeneID_108716609, Xlae__GeneID_379172, Xlae__GeneID_379258, Xlae__GeneID_379282, Xlae__GeneID_494995	many-to-many	shared HOG	4	2	2	2	3	2	3	6
Sman__Smp_196840	Sman__Smp_196840	matched	OG0000784	OG0000784	Hsap__GeneID_1289, Hsap__GeneID_1301, Hsap__GeneID_1302, Hsap__GeneID_50509	many-to-many		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Mmus__GeneID_12814, Mmus__GeneID_12815, Mmus__GeneID_12831, Mmus__GeneID_53867	many-to-many	Xlae__GeneID_108699914, Xlae__GeneID_108700220, Xlae__GeneID_108711695, Xlae__GeneID_108713331, Xlae__GeneID_108714428, Xlae__GeneID_108715007, Xlae__GeneID_398739	many-to-many	shared HOG	4	0	2	2	2	0	4	7
Sman__Smp_197370	Sman__Smp_197370	matched	OG0012988	OG0012988		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sman__Smp_202970	Sman__Smp_202970	matched	OG0002779	OG0002779	Hsap__GeneID_139741, Hsap__GeneID_140625, Hsap__GeneID_84517	many-to-many		no direct pairwise orthologue detected	Dmel__GeneID_36879	many-to-one	Mmus__GeneID_73353, Mmus__GeneID_76652	many-to-many		no direct pairwise orthologue detected	shared HOG	3	0	2	1	2	1	2	0
Sman__Smp_203130	Sman__Smp_203130	matched	OG0002779	OG0002779	Hsap__GeneID_139741, Hsap__GeneID_140625, Hsap__GeneID_84517	many-to-many		no direct pairwise orthologue detected	Dmel__GeneID_36879	many-to-one	Mmus__GeneID_73353, Mmus__GeneID_76652	many-to-many		no direct pairwise orthologue detected	shared HOG	3	0	2	1	2	1	2	0
Sman__Smp_210740	Sman__Smp_210740	matched	OG0002841	OG0002841	Hsap__GeneID_10096, Hsap__GeneID_57180	one-to-many	Cele__WBGene00000199	one-to-one	Dmel__GeneID_38898	one-to-one	Mmus__GeneID_242894, Mmus__GeneID_74117	one-to-many	Xlae__GeneID_108701232, Xlae__GeneID_380084	one-to-many	shared HOG	2	1	1	1	1	1	2	2
Sman__Smp_212730	Sman__Smp_212730	matched	OG0003193	OG0003193	Hsap__GeneID_2444	one-to-one	Cele__WBGene00005078	one-to-one	Dmel__GeneID_35524	one-to-one	Mmus__GeneID_14302	one-to-one	Xlae__GeneID_108716819, Xlae__GeneID_108717930	one-to-many	shared HOG	1	1	2	1	1	1	1	2
Sman__Smp_213390	Sman__Smp_213390	matched	OG0001759	OG0001759	Hsap__GeneID_56254, Hsap__GeneID_9810	many-to-many	Cele__WBGene00007008	many-to-one	Dmel__GeneID_38652	many-to-one	Mmus__GeneID_109331, Mmus__GeneID_233900	many-to-many	Xlae__GeneID_100127292, Xlae__GeneID_398495, Xlae__GeneID_398536	many-to-many	shared HOG	2	1	2	1	2	1	2	3
Sman__Smp_213900	Sman__Smp_213900	matched	OG0000309	OG0000309	Hsap__GeneID_1282, Hsap__GeneID_1284, Hsap__GeneID_1285, Hsap__GeneID_1286, Hsap__GeneID_1287, Hsap__GeneID_1288	many-to-many	Cele__WBGene00001263, Cele__WBGene00002280	many-to-many	Dmel__GeneID_33726, Dmel__GeneID_33727	many-to-many	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	Xlae__GeneID_108698394, Xlae__GeneID_108698395, Xlae__GeneID_108700098, Xlae__GeneID_108700099, Xlae__GeneID_108709738, Xlae__GeneID_108709739, Xlae__GeneID_373763, Xlae__GeneID_373764	many-to-many	shared HOG	6	2	3	4	4	2	6	8
Sman__Smp_213910	Sman__Smp_213910	matched	OG0000309	OG0000309	Hsap__GeneID_1282, Hsap__GeneID_1284, Hsap__GeneID_1285, Hsap__GeneID_1286, Hsap__GeneID_1287, Hsap__GeneID_1288	many-to-many	Cele__WBGene00001263, Cele__WBGene00002280	many-to-many	Dmel__GeneID_33726, Dmel__GeneID_33727	many-to-many	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	Xlae__GeneID_108698394, Xlae__GeneID_108698395, Xlae__GeneID_108700098, Xlae__GeneID_108700099, Xlae__GeneID_108709738, Xlae__GeneID_108709739, Xlae__GeneID_373763, Xlae__GeneID_373764	many-to-many	shared HOG	6	2	3	4	4	2	6	8
Sman__Smp_214100	Sman__Smp_214100	matched	OG0001985	OG0001985	Hsap__GeneID_5562, Hsap__GeneID_5563	one-to-many	Cele__WBGene00020142	one-to-one	Dmel__GeneID_43904	one-to-one	Mmus__GeneID_105787, Mmus__GeneID_108079	one-to-many	Xlae__GeneID_108714249, Xlae__GeneID_108715541, Xlae__GeneID_399172, Xlae__GeneID_495290	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sman__Smp_241420	Sman__Smp_241420	matched	OG0000474	OG0000474	Hsap__GeneID_5578, Hsap__GeneID_5579, Hsap__GeneID_5580, Hsap__GeneID_5582, Hsap__GeneID_5588	many-to-many	Cele__WBGene00004033, Cele__WBGene00006599	many-to-many	Dmel__GeneID_36897, Dmel__GeneID_48311	many-to-many	Mmus__GeneID_18750, Mmus__GeneID_18751, Mmus__GeneID_18752, Mmus__GeneID_18753, Mmus__GeneID_18761	many-to-many	Xlae__GeneID_108696776, Xlae__GeneID_108697820, Xlae__GeneID_108701647, Xlae__GeneID_108702159, Xlae__GeneID_108703204, Xlae__GeneID_108711231, Xlae__GeneID_404226, Xlae__GeneID_404227, Xlae__GeneID_447031	many-to-many	shared HOG	5	2	2	1	2	2	5	9
Sman__Smp_243630	Sman__Smp_243630	matched	OG0001397	OG0001397	Hsap__GeneID_10000, Hsap__GeneID_207, Hsap__GeneID_208	one-to-many	Cele__WBGene00000102, Cele__WBGene00000103	one-to-many	Dmel__GeneID_41957	one-to-one	Mmus__GeneID_11651, Mmus__GeneID_11652, Mmus__GeneID_23797	one-to-many	Xlae__GeneID_108698803, Xlae__GeneID_379783, Xlae__GeneID_399170, Xlae__GeneID_432172	one-to-many	shared HOG	3	2	1	1	1	1	3	4
Sman__Smp_246050	Sman__Smp_246050	matched	OG0005046	OG0005046	Hsap__GeneID_7414	one-to-one	Cele__WBGene00000942	one-to-one	Dmel__GeneID_31201	one-to-one	Mmus__GeneID_22330	one-to-one	Xlae__GeneID_373770	one-to-one	shared HOG	1	1	1	1	1	1	1	1
Sman__Smp_246550	Sman__Smp_246550	matched	OG0001835	OG0001835	Hsap__GeneID_3092, Hsap__GeneID_9026	one-to-many	Cele__WBGene00006484, Cele__WBGene00022717	one-to-many	Dmel__GeneID_39450	one-to-one	Mmus__GeneID_215114, Mmus__GeneID_29816	one-to-many	Xlae__GeneID_108708045, Xlae__GeneID_108709361, Xlae__GeneID_432028, Xlae__GeneID_446450	one-to-many	shared HOG	2	2	1	1	1	1	2	4
Sman__Smp_247600	Sman__Smp_247600	matched	OG0006302	OG0006302	Hsap__GeneID_9833	one-to-one	Cele__WBGene00021012	one-to-one		no direct pairwise orthologue detected	Mmus__GeneID_17279	one-to-one	Xlae__GeneID_397927	one-to-one	shared HOG	1	1	1	1	1	0	1	1
Sman__Smp_247740	Sman__Smp_247740	matched	OG0002191	OG0002191	Hsap__GeneID_1627, Hsap__GeneID_28988	one-to-many	Cele__WBGene00010664	one-to-one	Dmel__GeneID_39520	one-to-one	Mmus__GeneID_13169, Mmus__GeneID_56320	one-to-many	Xlae__GeneID_108710970, Xlae__GeneID_379806, Xlae__GeneID_444592, Xlae__GeneID_494829	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sman__Smp_248010	Sman__Smp_248010	matched	OG0002012	OG0002012	Hsap__GeneID_126374, Hsap__GeneID_84962, Hsap__GeneID_8994	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_32351	one-to-one	Mmus__GeneID_101543, Mmus__GeneID_16475, Mmus__GeneID_29806	one-to-many	Xlae__GeneID_100127345, Xlae__GeneID_108704088, Xlae__GeneID_779085	one-to-many	shared HOG	3	0	1	1	1	1	3	3
Sman__Smp_304500	Sman__Smp_304500	matched	OG0000334	OG0000334	Hsap__GeneID_23659, Hsap__GeneID_3931, Hsap__GeneID_79858	many-to-many	Cele__WBGene00010872	many-to-one	Dmel__GeneID_261623, Dmel__GeneID_326109	many-to-many	Mmus__GeneID_16816, Mmus__GeneID_192654, Mmus__GeneID_208583	many-to-many	Xlae__GeneID_108704815, Xlae__GeneID_108713973, Xlae__GeneID_108718960, Xlae__GeneID_447501, Xlae__GeneID_734415	many-to-many	shared HOG	3	1	5	9	6	2	3	5
Sman__Smp_306600	Sman__Smp_306600	matched	OG0010706	OG0010706		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	0	2	0	0	0
Sman__Smp_306910	Sman__Smp_306910	matched	OG0001220	OG0001220	Hsap__GeneID_3655, Hsap__GeneID_3675, Hsap__GeneID_3679	one-to-many	Cele__WBGene00002081	one-to-one	Dmel__GeneID_32275	one-to-one	Mmus__GeneID_16400, Mmus__GeneID_16403, Mmus__GeneID_16404	one-to-many	Xlae__GeneID_108702534, Xlae__GeneID_108702994, Xlae__GeneID_108708560, Xlae__GeneID_108708991, Xlae__GeneID_373657, Xlae__GeneID_397985	one-to-many	shared HOG	3	1	1	1	1	1	3	6
Sman__Smp_307010	Sman__Smp_307010	matched	OG0000053	OG0000053	Hsap__GeneID_100287399, Hsap__GeneID_100288966, Hsap__GeneID_100996331, Hsap__GeneID_101927345, Hsap__GeneID_101927375, Hsap__GeneID_102723382, Hsap__GeneID_102723502, Hsap__GeneID_102724631, Hsap__GeneID_105375816, Hsap__GeneID_105375817, Hsap__GeneID_105379417, Hsap__GeneID_112268044, Hsap__GeneID_22852, Hsap__GeneID_23784, Hsap__GeneID_253650, Hsap__GeneID_317754, Hsap__GeneID_340441, Hsap__GeneID_342850, Hsap__GeneID_374860, Hsap__GeneID_375248, Hsap__GeneID_388468, Hsap__GeneID_400986, Hsap__GeneID_404785, Hsap__GeneID_441459, Hsap__GeneID_445582, Hsap__GeneID_554226, Hsap__GeneID_56311, Hsap__GeneID_57730, Hsap__GeneID_58, Hsap__GeneID_59, Hsap__GeneID_60, Hsap__GeneID_641455, Hsap__GeneID_653269, Hsap__GeneID_653781, Hsap__GeneID_70, Hsap__GeneID_71, Hsap__GeneID_72, Hsap__GeneID_728378, Hsap__GeneID_84210, Hsap__GeneID_91074, Hsap__GeneID_9720	many-to-many	Cele__WBGene00000063, Cele__WBGene00000064, Cele__WBGene00000065, Cele__WBGene00000066, Cele__WBGene00000067	many-to-many	Dmel__GeneID_31521, Dmel__GeneID_35526, Dmel__GeneID_37368, Dmel__GeneID_40444, Dmel__GeneID_41885, Dmel__GeneID_48632	many-to-many	Mmus__GeneID_11459, Mmus__GeneID_11461, Mmus__GeneID_11464, Mmus__GeneID_11465, Mmus__GeneID_11468, Mmus__GeneID_11475, Mmus__GeneID_232339, Mmus__GeneID_75196	many-to-many	Xlae__GeneID_100337595, Xlae__GeneID_100653490, Xlae__GeneID_108699710, Xlae__GeneID_108703086, Xlae__GeneID_108711140, Xlae__GeneID_108713105, Xlae__GeneID_108716753, Xlae__GeneID_379351, Xlae__GeneID_379752, Xlae__GeneID_398426, Xlae__GeneID_398459, Xlae__GeneID_431847, Xlae__GeneID_432314, Xlae__GeneID_734918, Xlae__GeneID_779096, Xlae__GeneID_779129	many-to-many	shared HOG	41	5	1	1	2	6	8	16
Sman__Smp_307020	Sman__Smp_307020	matched	OG0000053	OG0000053	Hsap__GeneID_100287399, Hsap__GeneID_100288966, Hsap__GeneID_100996331, Hsap__GeneID_101927345, Hsap__GeneID_101927375, Hsap__GeneID_102723382, Hsap__GeneID_102723502, Hsap__GeneID_102724631, Hsap__GeneID_105375816, Hsap__GeneID_105375817, Hsap__GeneID_105379417, Hsap__GeneID_112268044, Hsap__GeneID_22852, Hsap__GeneID_23784, Hsap__GeneID_253650, Hsap__GeneID_317754, Hsap__GeneID_340441, Hsap__GeneID_342850, Hsap__GeneID_374860, Hsap__GeneID_375248, Hsap__GeneID_388468, Hsap__GeneID_400986, Hsap__GeneID_404785, Hsap__GeneID_441459, Hsap__GeneID_445582, Hsap__GeneID_554226, Hsap__GeneID_56311, Hsap__GeneID_57730, Hsap__GeneID_58, Hsap__GeneID_59, Hsap__GeneID_60, Hsap__GeneID_641455, Hsap__GeneID_653269, Hsap__GeneID_653781, Hsap__GeneID_70, Hsap__GeneID_71, Hsap__GeneID_72, Hsap__GeneID_728378, Hsap__GeneID_84210, Hsap__GeneID_91074, Hsap__GeneID_9720	many-to-many	Cele__WBGene00000063, Cele__WBGene00000064, Cele__WBGene00000065, Cele__WBGene00000066, Cele__WBGene00000067	many-to-many	Dmel__GeneID_31521, Dmel__GeneID_35526, Dmel__GeneID_37368, Dmel__GeneID_40444, Dmel__GeneID_41885, Dmel__GeneID_48632	many-to-many	Mmus__GeneID_11459, Mmus__GeneID_11461, Mmus__GeneID_11464, Mmus__GeneID_11465, Mmus__GeneID_11468, Mmus__GeneID_11475, Mmus__GeneID_232339, Mmus__GeneID_75196	many-to-many	Xlae__GeneID_100337595, Xlae__GeneID_100653490, Xlae__GeneID_108699710, Xlae__GeneID_108703086, Xlae__GeneID_108711140, Xlae__GeneID_108713105, Xlae__GeneID_108716753, Xlae__GeneID_379351, Xlae__GeneID_379752, Xlae__GeneID_398426, Xlae__GeneID_398459, Xlae__GeneID_431847, Xlae__GeneID_432314, Xlae__GeneID_734918, Xlae__GeneID_779096, Xlae__GeneID_779129	many-to-many	shared HOG	41	5	1	1	2	6	8	16
Sman__Smp_307260	Sman__Smp_307260	matched	OG0000878	OG0000878	Hsap__GeneID_5566, Hsap__GeneID_5567, Hsap__GeneID_5568	many-to-many	Cele__WBGene00002189	many-to-one	Dmel__GeneID_34284	many-to-one	Mmus__GeneID_18747, Mmus__GeneID_18749	many-to-many	Xlae__GeneID_100101276, Xlae__GeneID_108711677, Xlae__GeneID_108714187, Xlae__GeneID_380388	many-to-many	shared HOG	3	1	3	3	3	1	2	4
Sman__Smp_308420	Sman__Smp_308420	matched	OG0002257	OG0002257	Hsap__GeneID_11344, Hsap__GeneID_5756	one-to-many	Cele__WBGene00018187	one-to-one	Dmel__GeneID_41719	one-to-one	Mmus__GeneID_19230, Mmus__GeneID_23999	one-to-many	Xlae__GeneID_108711121, Xlae__GeneID_379995, Xlae__GeneID_447307, Xlae__GeneID_447782	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sman__Smp_309860	Sman__Smp_309860	matched	OG0004739	OG0004739	Hsap__GeneID_57763, Hsap__GeneID_8625	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_34326	one-to-one	Mmus__GeneID_19727, Mmus__GeneID_68558	one-to-many	Xlae__GeneID_431881, Xlae__GeneID_734461	one-to-many	shared HOG	2	0	0	1	1	1	2	2
Sman__Smp_313640	Sman__Smp_313640	matched	OG0006997	OG0006997	Hsap__GeneID_93973	one-to-one		no direct pairwise orthologue detected	Dmel__GeneID_32769	one-to-one	Mmus__GeneID_56249	one-to-one	Xlae__GeneID_380417	one-to-one	shared HOG	1	0	1	0	1	1	1	1
Sman__Smp_315700	Sman__Smp_315700	matched	OG0002006	OG0002006	Hsap__GeneID_5829, Hsap__GeneID_7041, Hsap__GeneID_9404	one-to-many	Cele__WBGene00016197	one-to-one	Dmel__GeneID_35215	one-to-one	Mmus__GeneID_107321, Mmus__GeneID_19303, Mmus__GeneID_21804	one-to-many	Xlae__GeneID_734182, Xlae__GeneID_779337	one-to-many	shared HOG	3	1	1	1	1	1	3	2
Sman__Smp_315810	Sman__Smp_315810	matched	OG0006689	OG0006689		no direct pairwise orthologue detected	Cele__WBGene00006876	one-to-one	Dmel__GeneID_36542	one-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	1	1	2	1	1	0	0
Sman__Smp_317420	Sman__Smp_317420	matched	OG0000767	OG0000767	Hsap__GeneID_2316, Hsap__GeneID_2317, Hsap__GeneID_2318	many-to-many	Cele__WBGene00022048	many-to-one	Dmel__GeneID_42066	many-to-one	Mmus__GeneID_192176, Mmus__GeneID_286940, Mmus__GeneID_68794	many-to-many	Xlae__GeneID_108699999, Xlae__GeneID_108704467, Xlae__GeneID_108705104, Xlae__GeneID_108715054, Xlae__GeneID_121393384, Xlae__GeneID_121393385, Xlae__GeneID_733321, Xlae__GeneID_734178	many-to-many	shared HOG	3	1	2	2	2	1	3	8
Sman__Smp_328200	Sman__Smp_328200	matched	OG0002291	OG0002291	Hsap__GeneID_2764, Hsap__GeneID_9535	one-to-many	Cele__WBGene00021758	one-to-one	Dmel__GeneID_34963	one-to-one	Mmus__GeneID_100040018, Mmus__GeneID_63985, Mmus__GeneID_63986	one-to-many	Xlae__GeneID_108700478, Xlae__GeneID_414456, Xlae__GeneID_447077, Xlae__GeneID_495362	one-to-many	shared HOG	2	1	1	0	1	1	3	4
Sman__Smp_331960	Sman__Smp_331960	matched	OG0001083	OG0001083	Hsap__GeneID_2241, Hsap__GeneID_2242	many-to-many	Cele__WBGene00001487, Cele__WBGene00002198, Cele__WBGene00020659, Cele__WBGene00022780	many-to-many	Dmel__GeneID_41118	many-to-one	Mmus__GeneID_14158, Mmus__GeneID_14159	many-to-many	Xlae__GeneID_108695677, Xlae__GeneID_108707219, Xlae__GeneID_108711440, Xlae__GeneID_444292	many-to-many	shared HOG	2	4	1	1	3	1	2	4
Sman__Smp_332370	Sman__Smp_332370	matched	OG0001083	OG0001083	Hsap__GeneID_2241, Hsap__GeneID_2242	many-to-many	Cele__WBGene00001487, Cele__WBGene00002198, Cele__WBGene00020659, Cele__WBGene00022780	many-to-many	Dmel__GeneID_41118	many-to-one	Mmus__GeneID_14158, Mmus__GeneID_14159	many-to-many	Xlae__GeneID_108695677, Xlae__GeneID_108707219, Xlae__GeneID_108711440, Xlae__GeneID_444292	many-to-many	shared HOG	2	4	1	1	3	1	2	4
Sman__Smp_332820	Sman__Smp_332820	matched	OG0000961	OG0000961		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	4	15	1	0	0	0
Sman__Smp_333410	Sman__Smp_333410	matched	OG0001312	OG0001312	Hsap__GeneID_6788, Hsap__GeneID_6789, Hsap__GeneID_80122	one-to-many	Cele__WBGene00016038, Cele__WBGene00017472	one-to-many	Dmel__GeneID_37247	one-to-one	Mmus__GeneID_22625, Mmus__GeneID_56274, Mmus__GeneID_58231	one-to-many	Xlae__GeneID_108701280, Xlae__GeneID_108719348, Xlae__GeneID_398925, Xlae__GeneID_432210, Xlae__GeneID_779226	one-to-many	shared HOG	3	2	1	1	1	1	3	5
Sman__Smp_334130	Sman__Smp_334130	matched	OG0001998	OG0001998	Hsap__GeneID_10612, Hsap__GeneID_23321	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_37190	one-to-one	Mmus__GeneID_55992, Mmus__GeneID_80890	one-to-many	Xlae__GeneID_108708789, Xlae__GeneID_443918, Xlae__GeneID_444525, Xlae__GeneID_495223	one-to-many	shared HOG	2	0	1	2	1	1	2	4
Sman__Smp_334370	Sman__Smp_334370	matched	OG0000470	OG0000470	Hsap__GeneID_269, Hsap__GeneID_659, Hsap__GeneID_7048, Hsap__GeneID_92, Hsap__GeneID_93	one-to-many	Cele__WBGene00000900	one-to-one	Dmel__GeneID_41772, Dmel__GeneID_44096	one-to-many	Mmus__GeneID_110542, Mmus__GeneID_11480, Mmus__GeneID_11481, Mmus__GeneID_12168, Mmus__GeneID_21813	one-to-many	Xlae__GeneID_108701455, Xlae__GeneID_108702885, Xlae__GeneID_108709904, Xlae__GeneID_108718935, Xlae__GeneID_108719963, Xlae__GeneID_121400055, Xlae__GeneID_373815, Xlae__GeneID_397859, Xlae__GeneID_397981, Xlae__GeneID_399277, Xlae__GeneID_399283, Xlae__GeneID_495087	one-to-many	shared HOG	5	1	1	1	1	2	5	12
Sman__Smp_335730	Sman__Smp_335730	matched	OG0001587	OG0001587	Hsap__GeneID_6790, Hsap__GeneID_6795, Hsap__GeneID_9212	one-to-many	Cele__WBGene00000099	one-to-one	Dmel__GeneID_34504	one-to-one	Mmus__GeneID_20871, Mmus__GeneID_20877, Mmus__GeneID_20878	one-to-many	Xlae__GeneID_397925, Xlae__GeneID_398349, Xlae__GeneID_398457, Xlae__GeneID_444083	one-to-many	shared HOG	3	1	1	1	1	1	3	4
Sman__Smp_335950	Sman__Smp_335950	matched	OG0001083	OG0001083	Hsap__GeneID_2241, Hsap__GeneID_2242	many-to-many	Cele__WBGene00001487, Cele__WBGene00002198, Cele__WBGene00020659, Cele__WBGene00022780	many-to-many	Dmel__GeneID_41118	many-to-one	Mmus__GeneID_14158, Mmus__GeneID_14159	many-to-many	Xlae__GeneID_108695677, Xlae__GeneID_108707219, Xlae__GeneID_108711440, Xlae__GeneID_444292	many-to-many	shared HOG	2	4	1	1	3	1	2	4
